,TIME,HHWS_TEMP,HHWR_TEMP,HHWFLOW,CHWS_TEMP,CHWR_TEMP,CHWFLOW,HHWMBH
5304,2019-05-25 00:00:00,183.74,143.09,78.07,43.56,50.29,477.06,1586.77
5305,2019-05-24 23:00:00,191.85,145.6,76.21,43.6,50.58,553.58,1762.36
5306,2019-05-24 22:00:00,183.74,143.59,84.07,43.69,50.88,603.87,1687.71
5307,2019-05-24 21:00:00,191.2,144.96,78.92,43.63,51.31,643.63,1824.63
5308,2019-05-24 20:00:00,185.96,148.41,78.44,43.63,51.85,729.04,1472.71
5309,2019-05-24 19:00:00,186.51,149.82,64.05,43.63,52.35,837.48,1175.0
5310,2019-05-24 18:00:00,186.46,148.74,66.13,43.63,52.39,910.27,1247.21
5311,2019-05-24 17:00:00,186.78,149.58,66.29,43.63,52.39,954.90,1232.99
5312,2019-05-24 16:00:00,186.82,149.99,63.98,43.71,52.33,943.08,1178.19
5313,2019-05-24 15:00:00,187.9,150.07,71.76,43.77,52.37,908.52,1357.34
5314,2019-05-24 14:00:00,187.6,149.65,72.39,43.77,52.76,887.47,1373.6
5315,2019-05-24 13:00:00,187.17,149.52,75.18,43.77,52.87,885.65,1415.26
5316,2019-05-24 12:00:00,186.38,151.18,78.86,43.77,52.79,870.4,1387.94
5317,2019-05-24 11:00:00,191.5,149.83,81.08,43.77,52.52,783.81,1689.3
5318,2019-05-24 10:00:00,189.73,148.48,100.16,43.88,52.15,670.44,2065.8
5319,2019-05-24 09:00:00,189.35,146.18,105.66,44.37,50.63,597.78,2280.67
5320,2019-05-24 08:00:00,189.23,143.12,104.59,44.1,49.77,426.82,2411.32
5321,2019-05-24 07:00:00,188.15,141.92,110.42,43.92,49.08,393.69,2552.36
5322,2019-05-24 06:00:00,188.34,141.51,105.69,43.86,48.5,351.23,2474.73
5323,2019-05-24 05:00:00,188.93,142.61,94.24,43.86,48.39,349.55,2182.6
5324,2019-05-24 04:00:00,190.12,145.6,84.74,43.86,48.33,345.84,1886.31
5325,2019-05-24 03:00:00,188.05,146.2,80.25,43.86,48.64,353.67,1679.23
5326,2019-05-24 02:00:00,187.7,149.46,79.01,43.86,48.52,355.84,1510.67
5327,2019-05-24 01:00:00,190.78,145.52,78.2,43.55,48.4,369.06,1769.67
5328,2019-05-24 00:00:00,189.57,140.71,84.46,43.72,49.23,483.85,2063.36
5329,2019-05-23 23:00:00,189.76,142.53,92.9,43.43,49.61,551.54,2193.83
5330,2019-05-23 22:00:00,183.33,144.66,88.01,43.41,49.83,580.92,1701.67
5331,2019-05-23 21:00:00,190.66,145.97,79.45,43.7,50.16,640.81,1775.31
5332,2019-05-23 20:00:00,191.27,147.09,82.99,43.86,50.45,675.75,1833.25
5333,2019-05-23 19:00:00,190.3,145.52,83.35,43.86,50.45,708.48,1866.21
5334,2019-05-23 18:00:00,189.86,147.71,91.71,43.86,50.83,713.9,1932.79
5335,2019-05-23 17:00:00,185.82,147.95,86.53,43.86,50.43,758.27,1638.45
5336,2019-05-23 16:00:00,190.09,146.5,88.27,43.86,49.95,700.27,1923.84
5337,2019-05-23 15:00:00,184.43,146.83,88.01,43.86,50.37,693.65,1654.59
5338,2019-05-23 14:00:00,191.64,148.32,84.41,43.57,50.92,720.57,1828.32
5339,2019-05-23 13:00:00,187.53,148.79,82.8,43.94,51.0,755.41,1603.84
5340,2019-05-23 12:00:00,190.6,149.58,85.76,43.92,50.73,763.57,1758.94
5341,2019-05-23 11:00:00,189.83,147.29,86.69,43.87,50.87,664.2,1843.9
5342,2019-05-23 10:00:00,189.59,147.51,98.38,43.92,51.14,595.28,2069.92
5343,2019-05-23 09:00:00,189.24,145.77,102.1,43.78,51.27,516.39,2219.14
5344,2019-05-23 08:00:00,189.5,140.18,88.24,44.85,50.71,500.79,2176.0
5345,2019-05-23 07:00:00,189.36,139.96,87.53,44.47,50.46,480.01,2161.99
5346,2019-05-23 06:00:00,190.35,142.68,83.25,44.55,50.14,456.16,1984.26
5347,2019-05-23 05:00:00,184.03,144.85,78.75,44.66,49.77,446.67,1542.71
5348,2019-05-23 04:00:00,189.96,145.14,74.8,44.54,49.63,429.81,1676.27
5349,2019-05-23 03:00:00,185.63,143.96,73.12,44.55,49.59,417.95,1523.46
5350,2019-05-23 02:00:00,188.14,147.19,73.04,44.31,49.59,417.62,1495.49
5351,2019-05-23 01:00:00,190.11,142.35,71.82,44.34,49.81,416.67,1715.06
5352,2019-05-23 00:00:00,189.38,140.7,78.07,44.07,51.0,481.88,1900.22
5353,2019-05-22 23:00:00,185.07,141.7,83.67,44.3,51.26,548.74,1814.38
5354,2019-05-22 22:00:00,184.66,147.73,82.66,44.48,51.6,593.85,1526.32
5355,2019-05-22 21:00:00,190.19,147.27,79.64,44.53,51.82,640.98,1709.07
5356,2019-05-22 20:00:00,185.76,145.82,77.5,44.31,52.35,735.43,1547.68
5357,2019-05-22 19:00:00,190.13,148.55,74.37,44.52,52.44,846.22,1546.15
5358,2019-05-22 18:00:00,187.16,147.02,78.06,44.53,52.22,803.04,1566.66
5359,2019-05-22 17:00:00,188.58,150.1,79.94,44.56,51.67,764.34,1538.05
5360,2019-05-22 16:00:00,185.45,147.23,88.59,44.24,51.85,730.11,1692.95
5361,2019-05-22 15:00:00,192.1,148.07,70.34,44.41,52.61,888.27,1548.54
5362,2019-05-22 14:00:00,187.44,146.9,72.86,44.52,52.61,929.57,1476.87
5363,2019-05-22 13:00:00,186.05,147.98,77.21,44.49,52.61,924.49,1469.69
5364,2019-05-22 12:00:00,190.28,147.64,79.66,44.56,52.61,897.07,1698.35
5365,2019-05-22 11:00:00,190.48,148.1,87.31,44.21,52.61,829.86,1850.1
5366,2019-05-22 10:00:00,190.09,148.23,87.06,44.48,52.37,768.64,1822.17
5367,2019-05-22 09:00:00,189.67,144.38,86.36,44.63,51.73,656.71,1955.62
5368,2019-05-22 08:00:00,189.85,140.4,89.08,44.72,50.2,549.68,2202.5
5369,2019-05-22 07:00:00,189.18,139.44,93.46,44.49,49.95,457.72,2324.35
5370,2019-05-22 06:00:00,189.46,140.06,89.57,44.56,49.96,434.74,2212.38
5371,2019-05-22 05:00:00,189.3,142.38,79.79,44.5,50.2,405.56,1871.87
5372,2019-05-22 04:00:00,186.25,144.25,72.48,44.46,50.2,431.34,1522.08
5373,2019-05-22 03:00:00,186.36,145.57,70.82,44.51,50.2,446.19,1444.37
5374,2019-05-22 02:00:00,186.12,145.34,68.07,44.35,50.24,465.61,1387.95
5375,2019-05-22 01:00:00,184.56,145.42,67.81,43.99,50.8,477.44,1327.04
5376,2019-05-22 00:00:00,190.86,142.71,70.02,44.5,51.28,535.37,1685.73
5377,2019-05-21 23:00:00,189.76,142.36,80.43,44.43,51.62,613.9,1906.19
5378,2019-05-21 22:00:00,187.06,142.6,75.99,44.39,51.82,648.79,1689.26
5379,2019-05-21 21:00:00,189.75,146.71,73.54,44.59,51.99,677.76,1582.58
5380,2019-05-21 20:00:00,189.74,145.7,81.56,44.29,52.3,748.67,1795.95
5381,2019-05-21 19:00:00,186.69,145.45,71.58,44.34,52.37,820.08,1475.98
5382,2019-05-21 18:00:00,187.59,147.88,66.33,44.42,52.78,889.28,1316.98
5383,2019-05-21 17:00:00,187.3,148.47,68.75,44.28,52.41,881.47,1334.78
5384,2019-05-21 16:00:00,188.83,149.43,72.64,44.31,52.3,860.63,1431.01
5385,2019-05-21 15:00:00,188.08,147.58,74.7,44.49,52.36,855.34,1512.68
5386,2019-05-21 14:00:00,186.01,146.61,73.73,44.42,52.38,857.55,1452.48
5387,2019-05-21 13:00:00,191.25,147.67,81.2,44.42,52.38,851.26,1769.35
5388,2019-05-21 12:00:00,185.66,148.78,79.68,43.97,52.91,825.72,1469.3
5389,2019-05-21 11:00:00,191.76,147.2,78.62,45.06,53.05,786.26,1751.65
5390,2019-05-21 10:00:00,189.36,148.19,100.68,45.37,51.96,626.07,2072.5
5391,2019-05-21 09:00:00,189.4,145.87,101.29,44.64,50.95,558.31,2204.58
5392,2019-05-21 08:00:00,189.53,140.1,88.99,44.53,50.39,487.6,2199.39
5393,2019-05-21 07:00:00,189.42,141.35,90.19,44.59,50.67,458.51,2167.72
5394,2019-05-21 06:00:00,189.98,142.25,84.58,44.7,50.31,453.91,2018.5
5395,2019-05-21 05:00:00,188.07,143.35,78.86,44.59,49.98,431.49,1763.31
5396,2019-05-21 04:00:00,187.02,147.22,72.39,44.34,49.98,422.07,1440.56
5397,2019-05-21 03:00:00,186.58,144.74,71.39,44.64,49.98,415.3,1493.48
5398,2019-05-21 02:00:00,186.81,146.87,73.3,44.52,50.41,415.18,1463.8
5399,2019-05-21 01:00:00,191.21,143.66,70.67,44.25,50.75,426.1,1680.18
5400,2019-05-21 00:00:00,190.26,140.89,78.58,45.1,50.99,473.83,1939.75
5401,2019-05-20 23:00:00,182.27,142.1,82.86,44.55,51.31,545.27,1664.24
5402,2019-05-20 22:00:00,190.5,144.14,81.23,44.38,51.49,590.12,1882.91
5403,2019-05-20 21:00:00,190.9,147.89,83.32,44.47,51.75,635.03,1791.8
5404,2019-05-20 20:00:00,186.65,148.08,87.66,44.49,52.39,729.91,1690.52
5405,2019-05-20 19:00:00,187.0,148.27,71.76,44.55,52.61,837.55,1389.63
5406,2019-05-20 18:00:00,186.97,150.78,69.49,44.53,53.01,896.11,1257.42
5407,2019-05-20 17:00:00,192.58,148.54,68.26,44.55,52.84,900.58,1503.09
5408,2019-05-20 16:00:00,187.13,148.61,73.77,44.45,52.91,893.47,1420.81
5409,2019-05-20 15:00:00,185.74,149.82,71.36,44.55,53.01,883.61,1281.63
5410,2019-05-20 14:00:00,189.12,147.61,70.97,44.55,52.94,872.37,1472.98
5411,2019-05-20 13:00:00,190.41,148.48,82.86,44.55,53.01,843.51,1737.16
5412,2019-05-20 12:00:00,190.28,149.24,88.34,44.45,53.14,827.14,1812.74
5413,2019-05-20 11:00:00,189.46,147.84,95.3,45.12,52.89,787.51,1983.19
5414,2019-05-20 10:00:00,190.14,148.68,98.61,44.55,52.37,688.77,2044.19
5415,2019-05-20 09:00:00,188.83,145.06,108.09,44.64,51.44,560.39,2365.55
5416,2019-05-20 08:00:00,188.18,141.64,108.64,45.55,50.19,464.99,2528.05
5417,2019-05-20 07:00:00,188.1,140.55,107.11,44.2,49.2,389.33,2546.54
5418,2019-05-20 06:00:00,189.09,143.42,98.38,44.51,49.05,376.99,2246.51
5419,2019-05-20 05:00:00,189.33,143.9,87.8,44.16,48.72,371.63,1994.38
5420,2019-05-20 04:00:00,190.26,145.91,81.06,44.3,48.61,356.54,1797.51
5421,2019-05-20 03:00:00,190.47,145.65,79.5,44.05,48.73,356.04,1781.59
5422,2019-05-20 02:00:00,191.7,146.67,78.03,44.22,48.8,367.59,1756.85
5423,2019-05-20 01:00:00,190.34,145.03,78.61,44.06,48.57,363.71,1780.91
5424,2019-05-20 00:00:00,189.8,142.34,89.39,44.01,49.85,403.44,2121.22
5425,2019-05-19 23:00:00,189.19,141.68,90.85,43.62,50.67,449.23,2158.14
5426,2019-05-19 22:00:00,189.28,145.52,94.28,44.23,50.76,503.03,2062.85
5427,2019-05-19 21:00:00,189.7,146.62,91.26,44.2,51.16,526.58,1965.74
5428,2019-05-19 20:00:00,191.17,147.1,87.73,44.2,51.6,586.58,1933.13
5429,2019-05-19 19:00:00,182.35,146.84,86.86,44.2,52.0,665.62,1542.2
5430,2019-05-19 18:00:00,191.89,149.15,74.21,44.18,52.09,738.56,1585.87
5431,2019-05-19 17:00:00,186.63,151.03,77.73,44.06,52.24,749.59,1383.59
5432,2019-05-19 16:00:00,188.27,151.05,75.07,44.06,52.66,774.40,1397.05
5433,2019-05-19 15:00:00,188.06,151.78,80.68,44.06,52.71,758.79,1463.54
5434,2019-05-19 14:00:00,190.16,151.78,92.65,44.08,52.87,717.64,1777.95
5435,2019-05-19 13:00:00,187.6,150.3,113.0,44.67,52.05,580.99,2107.45
5436,2019-05-19 12:00:00,188.07,145.69,119.0,44.36,51.05,459.81,2521.61
5437,2019-05-19 11:00:00,188.96,144.26,120.09,44.18,50.61,412.75,2684.01
5438,2019-05-19 10:00:00,187.96,146.3,120.13,44.23,50.33,400.15,2502.31
5439,2019-05-19 09:00:00,187.72,144.5,119.0,44.28,49.83,394.64,2571.59
5440,2019-05-19 08:00:00,188.05,143.46,114.94,43.97,49.33,385.92,2562.59
5441,2019-05-19 07:00:00,188.28,143.44,110.84,44.0,49.33,378.87,2485.03
5442,2019-05-19 06:00:00,188.51,143.41,108.38,44.21,49.32,378.4,2443.97
5443,2019-05-19 05:00:00,189.22,145.49,97.81,44.23,49.02,377.12,2138.62
5444,2019-05-19 04:00:00,189.56,147.73,92.45,43.92,49.0,370.45,1933.59
5445,2019-05-19 03:00:00,189.68,147.21,87.24,43.75,50.0,382.88,1852.54
5446,2019-05-19 02:00:00,189.94,149.27,83.38,44.55,51.06,419.13,1695.53
5447,2019-05-19 01:00:00,186.41,145.19,77.65,45.38,51.42,426.47,1600.37
5448,2019-05-19 00:00:00,191.57,144.53,76.61,45.31,51.94,473.27,1801.87
5449,2019-05-18 23:00:00,183.7,144.42,83.24,44.69,51.92,569.85,1634.83
5450,2019-05-18 22:00:00,187.46,144.52,76.23,45.01,51.8,603.28,1636.66
5451,2019-05-18 21:00:00,187.1,148.88,73.6,44.02,51.8,632.44,1406.5
5452,2019-05-18 20:00:00,189.42,145.16,71.44,43.97,51.99,680.73,1580.97
5453,2019-05-18 19:00:00,186.86,147.23,71.91,43.97,52.44,742.28,1424.9
5454,2019-05-18 18:00:00,187.62,148.46,65.55,43.97,52.81,833.75,1283.47
5455,2019-05-18 17:00:00,186.89,148.75,69.21,43.97,52.81,913.92,1319.83
5456,2019-05-18 16:00:00,187.74,149.35,61.48,43.72,53.17,938.95,1180.11
5457,2019-05-18 15:00:00,186.6,148.05,63.77,44.02,53.31,"1,042.27",1229.17
5458,2019-05-18 14:00:00,188.06,152.72,59.57,44.44,53.3,"1,073.07",1052.6
5459,2019-05-18 13:00:00,185.85,152.26,73.52,44.05,53.29,"1,044.17",1234.77
5460,2019-05-18 12:00:00,190.56,149.09,82.05,44.16,53.15,941.51,1701.31
5461,2019-05-18 11:00:00,190.44,147.3,84.62,43.88,52.65,841.59,1825.25
5462,2019-05-18 10:00:00,190.1,149.99,88.65,44.48,52.18,697.24,1777.88
5463,2019-05-18 09:00:00,189.39,147.38,89.44,44.6,51.66,599.25,1878.69
5464,2019-05-18 08:00:00,190.07,146.11,81.2,44.41,50.77,530.09,1784.78
5465,2019-05-18 07:00:00,189.82,146.22,86.57,44.4,50.3,468.44,1887.23
5466,2019-05-18 06:00:00,189.26,146.22,91.78,44.15,50.27,445.92,1975.11
5467,2019-05-18 05:00:00,190.96,147.94,84.15,44.12,49.99,447.67,1810.07
5468,2019-05-18 04:00:00,191.04,147.59,79.19,44.05,50.04,451.56,1720.4
5469,2019-05-18 03:00:00,188.94,146.62,78.71,44.01,50.4,452.46,1665.5
5470,2019-05-18 02:00:00,187.6,148.78,71.9,43.9,50.6,466.63,1395.58
5471,2019-05-18 01:00:00,185.64,145.03,69.35,44.42,51.1,475.77,1408.15
5472,2019-05-18 00:00:00,189.58,145.0,75.08,44.65,51.83,544.3,1673.53
5473,2019-05-17 23:00:00,186.69,143.42,74.61,44.87,51.69,607.5,1614.19
5474,2019-05-17 22:00:00,187.95,145.84,71.89,44.19,51.55,661.74,1513.64
5475,2019-05-17 21:00:00,187.05,146.47,75.09,43.92,51.91,712.46,1523.58
5476,2019-05-17 20:00:00,185.76,146.36,66.87,44.04,52.44,836.99,1317.34
5477,2019-05-17 19:00:00,187.0,149.94,65.09,44.36,52.99,955.61,1206.12
5478,2019-05-17 18:00:00,187.04,150.65,66.65,44.36,52.99,977.32,1212.7
5479,2019-05-17 17:00:00,188.12,152.13,69.57,44.43,52.99,993.99,1251.91
5480,2019-05-17 16:00:00,186.59,148.78,71.32,44.23,52.64,998.39,1348.3
5481,2019-05-17 15:00:00,186.37,148.04,68.11,44.03,52.48,954.31,1305.33
5482,2019-05-17 14:00:00,185.72,149.14,69.69,43.95,52.48,959.92,1274.63
5483,2019-05-17 13:00:00,192.52,146.87,69.2,44.08,52.81,977.94,1579.49
5484,2019-05-17 12:00:00,184.93,148.13,77.26,44.03,52.99,963.27,1421.58
5485,2019-05-17 11:00:00,191.26,146.88,76.75,44.15,52.8,885.81,1703.08
5486,2019-05-17 10:00:00,190.28,147.43,87.47,44.35,52.31,777.46,1874.04
5487,2019-05-17 09:00:00,189.24,146.65,91.15,44.65,51.3,643.12,1941.04
5488,2019-05-17 08:00:00,190.23,140.48,85.76,44.33,50.29,544.01,2133.28
5489,2019-05-17 07:00:00,188.91,139.64,94.52,44.35,49.65,432.09,2328.5
5490,2019-05-17 06:00:00,190.0,142.0,92.91,44.35,49.58,389.18,2229.84
5491,2019-05-17 05:00:00,186.85,143.4,83.47,44.25,49.38,397.2,1813.39
5492,2019-05-17 04:00:00,188.0,146.65,73.67,44.12,49.22,404.6,1523.13
5493,2019-05-17 03:00:00,186.81,146.68,72.77,44.3,49.24,418.07,1460.13
5494,2019-05-17 02:00:00,187.33,147.39,70.63,44.1,49.42,431.77,1410.48
5495,2019-05-17 01:00:00,191.55,143.85,68.58,43.49,49.99,451.24,1635.63
5496,2019-05-17 00:00:00,190.71,141.42,75.34,44.29,50.63,523.44,1856.75
5497,2019-05-16 23:00:00,186.45,139.43,75.4,44.01,50.91,574.41,1772.65
5498,2019-05-16 22:00:00,187.58,144.95,77.9,44.04,50.95,602.65,1660.44
5499,2019-05-16 21:00:00,183.66,145.52,79.07,43.95,51.39,678.21,1507.86
5500,2019-05-16 20:00:00,189.45,144.7,77.61,43.92,51.53,736.99,1736.52
5501,2019-05-16 19:00:00,187.28,148.35,78.79,43.92,51.96,801.87,1533.65
5502,2019-05-16 18:00:00,188.07,152.25,76.49,44.08,52.46,865.32,1369.94
5503,2019-05-16 17:00:00,192.28,150.35,82.93,43.94,52.08,865,1738.63
5504,2019-05-16 16:00:00,187.58,149.83,77.79,43.99,52.23,896.54,1468.29
5505,2019-05-16 15:00:00,188.01,148.98,77.12,44.27,52.59,870.78,1505.0
5506,2019-05-16 14:00:00,191.68,146.81,79.43,44.36,52.35,862.65,1782.01
5507,2019-05-16 13:00:00,186.13,149.17,86.14,43.94,52.36,821.76,1591.87
5508,2019-05-16 12:00:00,186.21,150.05,74.98,44.17,52.52,867.31,1355.64
5509,2019-05-16 11:00:00,191.34,146.94,76.84,44.51,52.48,918.91,1705.85
5510,2019-05-16 10:00:00,188.99,146.14,98.7,44.01,51.39,728.89,2114.65
5511,2019-05-16 09:00:00,189.58,144.23,96.48,44.06,51.58,648.95,2187.68
5512,2019-05-16 08:00:00,189.52,141.09,89.45,45.5,50.93,590.53,2166.03
5513,2019-05-16 07:00:00,189.27,141.82,83.64,43.84,50.74,553.17,1984.36
5514,2019-05-16 06:00:00,188.75,143.39,77.21,43.89,50.88,493.86,1751.12
5515,2019-05-16 05:00:00,186.29,145.18,72.01,43.67,50.35,494.08,1480.17
5516,2019-05-16 04:00:00,186.1,146.86,67.1,43.49,50.41,467.6,1316.5
5517,2019-05-16 03:00:00,186.3,148.21,66.18,43.84,50.29,475.34,1260.4
5518,2019-05-16 02:00:00,185.59,147.6,65.78,43.84,50.29,476.26,1249.49
5519,2019-05-16 01:00:00,189.37,146.45,66.76,43.39,50.39,491.77,1432.67
5520,2019-05-16 00:00:00,191.32,141.94,70.43,43.63,50.8,549.13,1738.92
5521,2019-05-15 23:00:00,190.65,140.86,73.89,43.95,51.34,620.18,1839.49
5522,2019-05-15 22:00:00,180.58,142.49,79.48,43.52,51.4,600.37,1513.7
5523,2019-05-15 21:00:00,191.08,146.93,77.73,43.91,51.4,644.88,1715.89
5524,2019-05-15 20:00:00,189.33,144.57,78.77,43.52,51.93,709.64,1762.87
5525,2019-05-15 19:00:00,188.38,144.88,76.09,43.52,52.41,758.11,1654.96
5526,2019-05-15 18:00:00,186.32,145.76,69.99,43.52,52.43,817.75,1419.4
5527,2019-05-15 17:00:00,188.15,149.09,64.8,43.52,52.63,935.39,1265.54
5528,2019-05-15 16:00:00,186.16,149.83,69.56,43.52,52.6,941.83,1263.56
5529,2019-05-15 15:00:00,190.75,148.64,70.2,43.52,52.68,917.01,1478.06
5530,2019-05-15 14:00:00,183.17,146.84,78.01,43.53,52.48,903.94,1417.05
5531,2019-05-15 13:00:00,192.05,146.21,75.87,43.72,52.65,854.57,1738.94
5532,2019-05-15 12:00:00,185.33,147.15,82.44,43.72,52.2,763.21,1573.78
5533,2019-05-15 11:00:00,190.81,146.65,82.38,43.51,52.2,743.43,1818.95
5534,2019-05-15 10:00:00,189.82,144.5,84.73,44.02,51.77,723.25,1919.98
5535,2019-05-15 09:00:00,189.86,143.52,85.9,43.88,51.74,722.75,1990.3
5536,2019-05-15 08:00:00,186.52,140.34,91.65,43.88,51.66,660.52,2116.2
5537,2019-05-15 07:00:00,185.89,143.17,83.38,43.78,51.47,633,1781.0
5538,2019-05-15 06:00:00,185.63,142.49,77.29,43.88,51.37,612.88,1667.15
5539,2019-05-15 05:00:00,187.13,148.36,64.78,43.88,50.86,596.21,1255.76
5540,2019-05-15 04:00:00,187.44,146.26,63.06,43.7,50.9,566.17,1298.41
5541,2019-05-15 03:00:00,186.09,145.42,64.69,43.84,50.83,548.23,1315.47
5542,2019-05-15 02:00:00,186.76,149.51,63.79,43.7,51.13,552.01,1188.09
5543,2019-05-15 01:00:00,192.58,144.06,60.69,44.41,50.98,519,1472.34
5544,2019-05-15 00:00:00,190.46,141.8,70.35,43.86,51.31,630.09,1711.62
5545,2019-05-14 23:00:00,186.09,142.03,70.05,43.79,51.69,710.37,1543.2
5546,2019-05-14 22:00:00,187.41,147.62,74.88,43.58,51.69,774.23,1489.74
5547,2019-05-14 21:00:00,192.17,145.91,77.32,43.48,51.97,825.1,1788.41
5548,2019-05-14 20:00:00,183.88,143.65,76.66,43.36,52.31,925.98,1542.02
5549,2019-05-14 19:00:00,185.51,145.32,62.93,43.6,52.93,"1,027.39",1264.58
5550,2019-05-14 18:00:00,185.5,147.84,60.79,43.88,52.97,"1,149.24",1144.68
5551,2019-05-14 17:00:00,185.94,148.99,57.54,43.88,52.97,"1,237.92",1063.05
5552,2019-05-14 16:00:00,186.26,149.96,60.41,43.88,52.97,"1,268.67",1096.44
5553,2019-05-14 15:00:00,186.38,149.38,57.2,43.88,53.3,"1,254.53",1058.2
5554,2019-05-14 14:00:00,186.13,147.55,62.61,43.88,53.47,"1,240.12",1207.75
5555,2019-05-14 13:00:00,186.42,147.87,64.24,43.95,53.05,"1,159.03",1238.23
5556,2019-05-14 12:00:00,185.71,146.96,66.2,43.88,52.97,"1,050.46",1282.62
5557,2019-05-14 11:00:00,190.36,148.37,68.19,43.8,52.49,938.42,1431.65
5558,2019-05-14 10:00:00,189.96,144.61,77.79,43.57,52.34,841.38,1763.89
5559,2019-05-14 09:00:00,190.12,143.33,77.49,43.65,51.89,779.71,1812.88
5560,2019-05-14 08:00:00,189.65,140.98,79.96,43.65,51.78,745.95,1945.83
5561,2019-05-14 07:00:00,189.55,140.56,73.91,43.65,51.69,712.63,1810.43
5562,2019-05-14 06:00:00,186.06,141.35,68.23,43.65,51.67,658.6,1525.28
5563,2019-05-14 05:00:00,186.48,144.21,65.54,43.39,51.5,674.51,1385.19
5564,2019-05-14 04:00:00,186.5,144.04,61.29,44.22,51.13,611.4,1301.19
5565,2019-05-14 03:00:00,186.75,146.49,61.57,43.72,51.39,613.63,1239.4
5566,2019-05-14 02:00:00,186.55,146.6,58.95,43.72,51.39,648.34,1177.53
5567,2019-05-14 01:00:00,185.83,142.17,62.63,43.79,51.41,658.52,1367.21
5568,2019-05-14 00:00:00,190.23,142.54,66.45,43.83,51.76,734.29,1584.5
5569,2019-05-13 23:00:00,191.28,139.62,70.93,43.83,51.76,782.5,1832.12
5570,2019-05-13 22:00:00,186.35,142.1,73.03,43.83,51.89,784.95,1615.79
5571,2019-05-13 21:00:00,185.62,144.93,67.92,43.53,52.27,810.05,1381.83
5572,2019-05-13 20:00:00,186.41,146.83,69.47,43.4,52.62,922.82,1374.81
5573,2019-05-13 19:00:00,186.16,148.04,64.89,43.84,52.93,"1,109.73",1236.8
5574,2019-05-13 18:00:00,186.69,150.74,64.88,43.84,53.28,"1,181.46",1166.22
5575,2019-05-13 17:00:00,187.32,149.32,63.33,43.84,53.28,"1,207.08",1203.27
5576,2019-05-13 16:00:00,185.66,146.62,67.66,43.85,53.22,"1,150.12",1320.72
5577,2019-05-13 15:00:00,186.57,146.68,64.89,43.7,53.17,"1,036.15",1294.23
5578,2019-05-13 14:00:00,186.01,146.21,68.14,43.7,52.82,991.75,1355.99
5579,2019-05-13 13:00:00,186.92,151.13,64.04,43.65,52.19,915.1,1146.0
5580,2019-05-13 12:00:00,186.73,149.54,67.62,43.75,52.42,923.34,1257.39
5581,2019-05-13 11:00:00,185.61,148.93,68.97,44.35,52.24,850.95,1264.91
5582,2019-05-13 10:00:00,191.23,145.74,75.95,43.68,52.1,783.74,1727.48
5583,2019-05-13 09:00:00,189.74,142.83,81.6,43.64,52.34,751.23,1913.93
5584,2019-05-13 08:00:00,189.54,141.6,83.14,44.68,52.34,738.21,1992.87
5585,2019-05-13 07:00:00,189.4,140.95,77.21,44.39,52.29,746.93,1870.41
5586,2019-05-13 06:00:00,189.34,140.07,70.82,44.29,52.41,705.09,1744.65
5587,2019-05-13 05:00:00,185.42,145.1,68.3,44.39,51.96,691.72,1376.93
5588,2019-05-13 04:00:00,185.81,145.83,61.22,44.31,51.91,619.09,1223.79
5589,2019-05-13 03:00:00,185.46,146.52,61.58,44.37,51.91,634.28,1198.96
5590,2019-05-13 02:00:00,190.08,149.94,60.11,44.33,51.97,648.94,1206.41
5591,2019-05-13 01:00:00,192.51,143.23,59.88,44.29,52.41,670.3,1475.44
5592,2019-05-13 00:00:00,188.61,139.37,70.45,44.29,52.41,766.42,1734.48
5593,2019-05-12 23:00:00,186.28,140.95,69.45,44.29,52.41,812.32,1574.08
5594,2019-05-12 22:00:00,185.86,142.16,63.0,44.22,52.59,854.77,1376.55
5595,2019-05-12 21:00:00,186.41,142.37,61.47,44.11,52.93,938.03,1353.57
5596,2019-05-12 20:00:00,186.14,145.94,60.66,44.37,53.46,"1,053.08",1219.27
5597,2019-05-12 19:00:00,186.72,146.81,56.48,44.37,53.94,"1,204.23",1127.06
5598,2019-05-12 18:00:00,187.63,150.52,61.51,44.37,53.94,"1,300.44",1141.32
5599,2019-05-12 17:00:00,185.94,147.55,58.12,44.37,53.94,"1,321.86",1115.61
5600,2019-05-12 16:00:00,186.72,149.22,55.78,44.37,53.94,"1,288.45",1045.88
5601,2019-05-12 15:00:00,186.63,149.54,53.53,44.37,53.94,"1,306.79",992.71
5602,2019-05-12 14:00:00,187.2,147.98,57.38,44.37,53.94,"1,239.05",1125.22
5603,2019-05-12 13:00:00,187.99,148.81,65.7,44.42,53.86,"1,174.64",1287.06
5604,2019-05-12 12:00:00,187.49,145.33,68.49,44.48,53.19,"1,037.69",1443.77
5605,2019-05-12 11:00:00,184.96,144.69,73.27,44.38,52.91,949.3,1475.29
5606,2019-05-12 10:00:00,191.03,145.29,73.25,44.38,52.43,796.99,1675.23
5607,2019-05-12 09:00:00,185.28,144.5,75.75,44.38,52.04,729.57,1544.54
5608,2019-05-12 08:00:00,191.12,144.7,73.52,44.11,52.2,723.67,1706.4
5609,2019-05-12 07:00:00,190.25,143.69,75.98,45.02,52.43,670.04,1768.81
5610,2019-05-12 06:00:00,189.43,141.83,75.81,45.36,52.3,635.62,1804.28
5611,2019-05-12 05:00:00,186.92,144.41,70.62,45.43,51.93,638.52,1501.03
