,TIME,HHWS_TEMP,HHWR_TEMP,FLOW,MBH
2387,2019-09-23 13:00:00,158.97,153.17,419.0,1215.1
2388,2019-09-23 12:00:00,158.97,153.16,418.18,1214.81
2389,2019-09-23 11:00:00,157.55,151.2,417.63,1325.98
2390,2019-09-23 10:00:00,162.75,157.23,416.53,1149.62
2391,2019-09-23 09:00:00,163.29,154.65,413.74,1787.36
2392,2019-09-23 08:00:00,163.31,156.69,410.99,1360.38
2393,2019-09-23 07:00:00,155.67,145.16,414.84,2179.98
2394,2019-09-23 06:00:00,123.69,108.05,263.05,2057.05
2395,2019-09-23 05:00:00,125.16,103.03,132.42,1465.23
2396,2019-09-23 04:00:00,128.55,106.12,131.52,1475.0
2397,2019-09-23 03:00:00,133.06,110.96,130.77,1445.01
2398,2019-09-23 02:00:00,137.45,120.52,130.46,1104.34
2399,2019-09-23 01:00:00,141.92,126.43,130.46,1010.41
2400,2019-09-23 00:00:00,145.38,129.96,129.86,1001.22
2401,2019-09-22 23:00:00,149.34,141.67,151.73,581.88
2402,2019-09-22 22:00:00,157.51,150.18,406.87,1491.18
2403,2019-09-22 21:00:00,157.51,150.18,406.17,1488.61
2404,2019-09-22 20:00:00,157.76,150.89,405.34,1392.34
2405,2019-09-22 19:00:00,158.85,151.22,404.52,1543.24
2406,2019-09-22 18:00:00,158.85,151.22,404.35,1542.6
2407,2019-09-22 17:00:00,158.85,151.22,403.76,1540.34
2408,2019-09-22 16:00:00,158.85,151.22,403.53,1539.47
2409,2019-09-22 15:00:00,158.85,151.22,403.14,1537.98
2410,2019-09-22 14:00:00,158.53,151.22,402.87,1472.49
2411,2019-09-22 13:00:00,157.63,151.22,400.96,1285.08
2412,2019-09-22 12:00:00,157.63,150.75,399.93,1375.76
2413,2019-09-22 11:00:00,158.28,151.68,399.65,1318.84
2414,2019-09-22 10:00:00,166.21,159.19,408.72,1434.61
2415,2019-09-22 09:00:00,158.57,150.86,410.11,1580.97
2416,2019-09-22 08:00:00,166.81,159.52,422.22,1538.99
2417,2019-09-22 07:00:00,152.87,141.93,427.29,2337.28
2418,2019-09-22 06:00:00,122.94,104.53,262.48,2416.13
2419,2019-09-22 05:00:00,129.41,105.72,137.89,1633.31
2420,2019-09-22 04:00:00,131.57,104.3,138.77,1892.13
2421,2019-09-22 03:00:00,135.54,104.45,138.77,2157.18
2422,2019-09-22 02:00:00,146.7,111.23,137.87,2445.12
2423,2019-09-22 01:00:00,151.13,133.26,137.79,1231.15
2424,2019-09-22 00:00:00,152.78,139.5,137.3,911.67
2425,2019-09-21 23:00:00,156.79,151.07,157.79,451.28
2426,2019-09-21 22:00:00,164.57,158.18,410.44,1311.36
2427,2019-09-21 21:00:00,164.76,158.18,410.44,1350.35
2428,2019-09-21 20:00:00,164.78,158.85,410.44,1216.95
2429,2019-09-21 19:00:00,164.58,159.01,410.44,1143.08
2430,2019-09-21 18:00:00,164.67,159.65,410.44,1030.2
2431,2019-09-21 17:00:00,164.63,159.23,410.44,1108.19
2432,2019-09-21 16:00:00,164.62,159.1,410.44,1132.81
2433,2019-09-21 15:00:00,164.54,159.17,410.44,1102.03
2434,2019-09-21 14:00:00,164.43,158.76,410.44,1163.6
2435,2019-09-21 13:00:00,164.23,158.45,410.44,1186.17
2436,2019-09-21 12:00:00,164.45,158.19,410.44,1284.68
2437,2019-09-21 11:00:00,163.88,157.68,410.44,1272.36
2438,2019-09-21 10:00:00,163.59,157.04,410.44,1344.19
2439,2019-09-21 09:00:00,162.88,155.97,410.44,1418.07
2440,2019-09-21 08:00:00,164.61,157.76,410.44,1405.76
2441,2019-09-21 07:00:00,151.34,139.68,410.44,2392.87
2442,2019-09-21 06:00:00,121.8,101.45,264.29,2689.15
2443,2019-09-21 05:00:00,127.22,96.73,154.54,2355.96
2444,2019-09-21 04:00:00,129.63,99.58,153.17,2301.38
2445,2019-09-21 03:00:00,132.07,105.97,151.87,1981.9
2446,2019-09-21 02:00:00,136.78,109.14,150.38,2078.25
2447,2019-09-21 01:00:00,148.12,118.51,148.64,2200.62
2448,2019-09-21 00:00:00,152.87,138.51,146.49,1051.8
2449,2019-09-20 23:00:00,156.06,150.19,163.2,478.99
2450,2019-09-20 22:00:00,163.78,157.39,412.88,1319.15
2451,2019-09-20 21:00:00,164.0,157.72,412.88,1296.44
2452,2019-09-20 20:00:00,164.59,157.9,412.88,1381.08
2453,2019-09-20 19:00:00,164.53,158.73,412.88,1197.35
2454,2019-09-20 18:00:00,164.58,158.92,412.88,1168.45
2455,2019-09-20 17:00:00,164.52,159.05,412.88,1129.23
2456,2019-09-20 16:00:00,164.8,159.46,412.88,1102.39
2457,2019-09-20 15:00:00,164.42,159.28,412.88,1061.1
2458,2019-09-20 14:00:00,164.47,159.46,412.88,1034.26
2459,2019-09-20 13:00:00,164.18,158.76,412.88,1118.9
2460,2019-09-20 12:00:00,164.32,158.82,412.88,1135.42
2461,2019-09-20 11:00:00,163.48,157.13,412.88,1310.89
2462,2019-09-20 10:00:00,163.41,157.22,412.88,1277.86
2463,2019-09-20 09:00:00,163.15,156.57,412.88,1358.38
2464,2019-09-20 08:00:00,163.65,156.82,412.88,1409.99
2465,2019-09-20 07:00:00,151.85,140.75,412.88,2291.48
2466,2019-09-20 06:00:00,121.75,101.49,245.42,2486.1
2467,2019-09-20 05:00:00,127.35,97.18,127.28,1920.02
2468,2019-09-20 04:00:00,129.78,99.48,126.13,1910.87
2469,2019-09-20 03:00:00,132.04,104.79,125.02,1703.4
2470,2019-09-20 02:00:00,135.98,108.89,123.65,1674.84
2471,2019-09-20 01:00:00,146.4,116.91,122.33,1803.76
2472,2019-09-20 00:00:00,152.48,137.71,120.22,887.82
2473,2019-09-19 23:00:00,155.67,150.01,138.25,391.25
2474,2019-09-19 22:00:00,163.9,157.48,403.11,1293.98
2475,2019-09-19 21:00:00,163.66,157.22,403.11,1298.01
2476,2019-09-19 20:00:00,164.42,158.3,403.11,1233.52
2477,2019-09-19 19:00:00,164.52,158.3,403.11,1253.67
2478,2019-09-19 18:00:00,164.34,158.42,403.11,1193.21
2479,2019-09-19 17:00:00,164.12,158.71,403.11,1090.41
2480,2019-09-19 16:00:00,164.09,158.79,403.11,1068.24
2481,2019-09-19 15:00:00,164.0,158.67,403.11,1074.29
2482,2019-09-19 14:00:00,163.96,158.89,403.11,1021.88
2483,2019-09-19 13:00:00,164.09,158.36,403.11,1154.91
2484,2019-09-19 12:00:00,164.24,158.29,403.11,1199.25
2485,2019-09-19 11:00:00,164.15,158.26,403.11,1187.16
2486,2019-09-19 10:00:00,163.66,157.72,403.11,1197.24
2487,2019-09-19 09:00:00,163.52,157.03,403.11,1308.09
2488,2019-09-19 08:00:00,163.17,156.6,403.11,1324.22
2489,2019-09-19 07:00:00,157.07,146.97,403.11,2035.71
2490,2019-09-19 06:00:00,127.92,111.58,250.75,2048.63
2491,2019-09-19 05:00:00,130.27,106.85,141.22,1653.69
2492,2019-09-19 04:00:00,134.43,110.0,139.39,1702.65
2493,2019-09-19 03:00:00,139.43,115.13,137.88,1675.24
2494,2019-09-19 02:00:00,144.28,126.29,136.24,1225.48
2495,2019-09-19 01:00:00,149.3,134.25,134.33,1010.83
2496,2019-09-19 00:00:00,153.78,139.67,131.68,929.0
2497,2019-09-18 23:00:00,157.49,151.43,149.4,452.68
2498,2019-09-18 22:00:00,164.5,157.75,410.07,1383.99
2499,2019-09-18 21:00:00,164.34,157.75,410.07,1351.18
2500,2019-09-18 20:00:00,164.78,158.56,410.07,1275.32
2501,2019-09-18 19:00:00,165.09,159.22,410.07,1203.56
2502,2019-09-18 18:00:00,164.92,159.17,410.07,1178.95
2503,2019-09-18 17:00:00,163.21,156.72,410.07,1330.68
2504,2019-09-18 16:00:00,155.49,150.23,382.11,1004.95
2505,2019-09-18 15:00:00,162.19,157.52,395.31,923.05
2506,2019-09-18 14:00:00,164.04,159.1,424.6,1048.76
2507,2019-09-18 13:00:00,164.33,158.85,424.6,1163.4
2508,2019-09-18 12:00:00,163.86,157.95,424.6,1254.69
2509,2019-09-18 11:00:00,163.49,158.06,424.6,1152.79
2510,2019-09-18 10:00:00,163.52,157.98,424.6,1176.14
2511,2019-09-18 09:00:00,162.89,156.45,424.6,1367.21
2512,2019-09-18 08:00:00,163.73,157.1,424.6,1407.55
2513,2019-09-18 07:00:00,154.08,143.12,424.6,2326.81
2514,2019-09-18 06:00:00,125.18,103.35,251.65,2746.76
2515,2019-09-18 05:00:00,132.47,97.29,141.05,2481.07
2516,2019-09-18 04:00:00,137.99,106.64,140.72,2205.79
2517,2019-09-18 03:00:00,139.21,115.56,139.65,1651.36
2518,2019-09-18 02:00:00,144.07,127.32,137.59,1152.32
2519,2019-09-18 01:00:00,149.16,133.83,134.89,1033.93
2520,2019-09-18 00:00:00,152.27,139.04,131.54,870.14
2521,2019-09-17 23:00:00,155.99,150.28,149.19,425.94
2522,2019-09-17 22:00:00,163.64,157.33,419.96,1324.97
2523,2019-09-17 21:00:00,163.5,157.47,419.96,1266.18
2524,2019-09-17 20:00:00,164.01,157.99,419.96,1264.08
2525,2019-09-17 19:00:00,164.24,158.67,419.96,1169.59
2526,2019-09-17 18:00:00,163.64,158.45,419.96,1089.8
2527,2019-09-17 17:00:00,163.34,158.26,419.96,1066.7
2528,2019-09-17 16:00:00,164.21,158.79,419.96,1138.09
2529,2019-09-17 15:00:00,164.05,159.26,419.96,1005.8
2530,2019-09-17 14:00:00,164.15,158.61,419.96,1163.29
2531,2019-09-17 13:00:00,163.51,158.49,419.96,1054.1
2532,2019-09-17 12:00:00,163.68,158.84,419.96,1016.3
2533,2019-09-17 11:00:00,164.21,159.0,419.96,1094.0
2534,2019-09-17 10:00:00,162.97,157.32,419.96,1186.39
2535,2019-09-17 09:00:00,162.92,156.56,419.96,1335.47
2536,2019-09-17 08:00:00,165.08,158.82,419.96,1314.47
2537,2019-09-17 07:00:00,157.35,147.24,419.96,2122.9
2538,2019-09-17 06:00:00,128.87,113.15,251.86,1979.62
2539,2019-09-17 05:00:00,131.53,108.73,128.54,1465.36
2540,2019-09-17 04:00:00,135.34,111.33,127.35,1528.84
2541,2019-09-17 03:00:00,140.39,116.23,125.87,1520.51
2542,2019-09-17 02:00:00,144.86,128.38,124.46,1025.55
2543,2019-09-17 01:00:00,149.81,135.88,122.75,854.95
2544,2019-09-17 00:00:00,153.93,141.17,119.21,760.56
2545,2019-09-16 23:00:00,157.94,152.51,132.99,361.07
2546,2019-09-16 22:00:00,161.07,154.04,408.8,1436.93
2547,2019-09-16 21:00:00,161.72,156.72,388.2,970.5
2548,2019-09-16 20:00:00,157.16,150.6,396.71,1301.21
2549,2019-09-16 19:00:00,162.92,157.96,402.38,997.9
2550,2019-09-16 18:00:00,158.99,152.76,415.86,1295.4
2551,2019-09-16 17:00:00,157.66,152.97,374.27,877.66
2552,2019-09-16 16:00:00,163.51,159.3,406.29,855.24
2553,2019-09-16 15:00:00,164.31,159.32,412.88,1030.14
2554,2019-09-16 14:00:00,164.28,159.58,412.88,970.27
2555,2019-09-16 13:00:00,164.35,159.4,412.88,1021.88
2556,2019-09-16 12:00:00,163.86,158.52,412.88,1102.39
2557,2019-09-16 11:00:00,163.61,157.63,412.88,1234.51
2558,2019-09-16 10:00:00,163.35,157.2,412.88,1269.61
2559,2019-09-16 09:00:00,162.89,156.79,412.88,1259.28
2560,2019-09-16 08:00:00,162.99,156.8,412.88,1277.86
2561,2019-09-16 07:00:00,153.19,142.61,412.88,2184.14
2562,2019-09-16 06:00:00,119.83,103.58,245.41,1993.96
2563,2019-09-16 05:00:00,122.82,97.99,128.49,1595.2
2564,2019-09-16 04:00:00,125.95,98.18,127.92,1776.17
2565,2019-09-16 03:00:00,134.12,102.04,126.75,2033.07
2566,2019-09-16 02:00:00,138.77,119.48,125.42,1209.68
2567,2019-09-16 01:00:00,139.77,126.1,123.61,844.87
2568,2019-09-16 00:00:00,142.35,130.55,119.88,707.29
2569,2019-09-15 23:00:00,145.75,140.4,138.45,370.35
2570,2019-09-15 22:00:00,159.1,154.31,374.55,897.05
2571,2019-09-15 21:00:00,158.81,151.87,397.17,1378.18
2572,2019-09-15 20:00:00,162.39,157.12,388.37,1023.35
2573,2019-09-15 19:00:00,156.51,150.28,394.29,1228.21
2574,2019-09-15 18:00:00,162.31,157.52,385.96,924.37
2575,2019-09-15 17:00:00,157.04,151.05,395.88,1185.66
2576,2019-09-15 16:00:00,159.6,155.37,374.05,791.12
2577,2019-09-15 15:00:00,164.29,159.29,424.48,1061.2
2578,2019-09-15 14:00:00,164.38,158.73,424.48,1199.16
2579,2019-09-15 13:00:00,164.26,158.73,424.48,1173.69
2580,2019-09-15 12:00:00,163.36,158.33,424.48,1067.57
2581,2019-09-15 11:00:00,163.57,158.29,424.48,1120.63
2582,2019-09-15 10:00:00,162.25,156.41,414.1,1209.17
2583,2019-09-15 09:00:00,160.92,154.53,403.72,1289.89
2584,2019-09-15 08:00:00,159.6,152.65,393.33,1366.82
2585,2019-09-15 07:00:00,158.28,150.77,382.95,1437.98
2586,2019-09-15 06:00:00,156.96,148.89,372.57,1503.32
2587,2019-09-15 05:00:00,155.63,147.01,362.19,1561.04
2588,2019-09-15 04:00:00,154.31,145.13,351.81,1614.81
2589,2019-09-15 03:00:00,152.99,143.26,341.42,1661.01
2590,2019-09-15 02:00:00,151.67,141.38,331.04,1703.2
2591,2019-09-15 01:00:00,150.34,139.5,320.66,1737.98
2592,2019-09-15 00:00:00,149.02,137.62,310.28,1768.6
2593,2019-09-14 23:00:00,147.7,135.74,299.9,1793.4
2594,2019-09-14 22:00:00,146.37,133.86,289.51,1810.89
2595,2019-09-14 21:00:00,145.05,131.98,279.13,1824.11
2596,2019-09-14 20:00:00,143.73,130.1,268.75,1831.53
2597,2019-09-14 19:00:00,142.41,128.22,258.37,1833.14
2598,2019-09-14 18:00:00,141.08,126.34,247.98,1827.61
2599,2019-09-14 17:00:00,139.76,124.46,237.6,1817.64
2600,2019-09-14 16:00:00,138.44,122.58,227.22,1801.85
2601,2019-09-14 15:00:00,137.11,120.7,216.84,1779.17
2602,2019-09-14 14:00:00,135.79,118.82,206.46,1751.81
2603,2019-09-14 13:00:00,134.47,116.95,196.07,1717.57
2604,2019-09-14 12:00:00,133.15,115.07,185.69,1678.64
2605,2019-09-14 11:00:00,131.82,113.19,175.31,1633.01
2606,2019-09-14 10:00:00,130.5,111.31,164.93,1582.5
2607,2019-09-14 09:00:00,129.18,109.43,154.55,1526.18
2608,2019-09-14 08:00:00,127.86,107.55,144.16,1463.94
2609,2019-09-14 07:00:00,126.53,105.67,133.78,1395.33
2610,2019-09-14 06:00:00,125.21,103.79,123.4,1321.61
2611,2019-09-14 05:00:00,127.49,106.04,120.88,1296.44
2612,2019-09-14 04:00:00,130.71,109.1,117.92,1274.13
2613,2019-09-14 03:00:00,134.96,113.61,116.47,1243.32
2614,2019-09-14 02:00:00,139.79,122.29,115.27,1008.61
2615,2019-09-14 01:00:00,144.79,128.48,113.67,926.98
2616,2019-09-14 00:00:00,149.33,132.35,111.67,948.08
2617,2019-09-13 23:00:00,154.08,144.79,125.43,582.62
2618,2019-09-13 22:00:00,163.0,154.85,348.36,1419.57
2619,2019-09-13 21:00:00,163.0,155.58,348.76,1293.9
2620,2019-09-13 20:00:00,163.0,155.74,348.06,1263.46
2621,2019-09-13 19:00:00,163.0,155.56,347.42,1292.4
2622,2019-09-13 18:00:00,163.0,155.61,346.74,1281.2
2623,2019-09-13 17:00:00,163.0,156.35,347.04,1153.91
2624,2019-09-13 16:00:00,163.0,156.35,346.33,1151.55
2625,2019-09-13 15:00:00,163.0,156.35,345.87,1150.02
2626,2019-09-13 14:00:00,163.0,156.35,347.45,1155.27
2627,2019-09-13 13:00:00,163.0,155.92,348.0,1231.92
2628,2019-09-13 12:00:00,162.17,155.62,347.69,1138.68
2629,2019-09-13 11:00:00,164.14,158.4,380.75,1092.75
2630,2019-09-13 10:00:00,164.1,158.16,424.97,1262.16
2631,2019-09-13 09:00:00,163.02,156.71,424.97,1340.78
2632,2019-09-13 08:00:00,165.37,159.15,424.97,1321.66
2633,2019-09-13 07:00:00,156.12,146.35,424.97,2075.98
2634,2019-09-13 06:00:00,127.24,111.38,233.62,1852.61
2635,2019-09-13 05:00:00,127.55,106.37,128.78,1363.78
2636,2019-09-13 04:00:00,131.55,109.9,127.63,1381.59
2637,2019-09-13 03:00:00,135.9,115.64,126.99,1286.41
2638,2019-09-13 02:00:00,140.3,124.75,127.49,991.23
2639,2019-09-13 01:00:00,144.92,129.57,126.43,970.35
2640,2019-09-13 00:00:00,148.81,132.99,126.71,1002.28
2641,2019-09-12 23:00:00,153.8,145.52,141.23,584.69
2642,2019-09-12 22:00:00,162.88,154.36,344.78,1468.76
2643,2019-09-12 21:00:00,162.88,154.98,345.06,1362.99
2644,2019-09-12 20:00:00,162.88,155.19,345.03,1326.64
2645,2019-09-12 19:00:00,162.88,155.72,345.43,1236.64
2646,2019-09-12 18:00:00,162.88,156.05,346.49,1183.26
2647,2019-09-12 17:00:00,162.88,156.32,347.39,1139.44
2648,2019-09-12 16:00:00,162.88,156.35,344.67,1125.35
2649,2019-09-12 15:00:00,162.88,156.35,344.12,1123.55
2650,2019-09-12 14:00:00,162.88,155.7,344.15,1235.5
2651,2019-09-12 13:00:00,162.88,155.37,345.56,1297.58
2652,2019-09-12 12:00:00,162.88,155.37,345.98,1299.15
2653,2019-09-12 11:00:00,162.52,155.37,344.76,1232.52
2654,2019-09-12 10:00:00,161.58,154.1,344.93,1290.04
2655,2019-09-12 09:00:00,164.5,158.3,386.69,1198.74
2656,2019-09-12 08:00:00,166.71,159.52,425.7,1530.39
2657,2019-09-12 07:00:00,154.66,144.18,425.7,2230.67
2658,2019-09-12 06:00:00,126.14,109.95,244.02,1975.34
2659,2019-09-12 05:00:00,127.56,105.36,132.43,1469.97
2660,2019-09-12 04:00:00,131.5,108.64,132.96,1519.73
2661,2019-09-12 03:00:00,135.92,115.72,134.13,1354.71
2662,2019-09-12 02:00:00,140.37,125.79,133.24,971.32
2663,2019-09-12 01:00:00,145.18,129.76,132.95,1025.04
2664,2019-09-12 00:00:00,149.03,133.69,132.97,1019.88
2665,2019-09-11 23:00:00,153.92,145.89,143.79,577.32
2666,2019-09-11 22:00:00,162.76,154.03,350.75,1531.02
2667,2019-09-11 21:00:00,162.76,154.03,350.6,1530.37
2668,2019-09-11 20:00:00,162.76,154.44,350.67,1458.79
2669,2019-09-11 19:00:00,162.76,155.01,350.03,1356.37
2670,2019-09-11 18:00:00,162.76,155.01,351.43,1361.79
2671,2019-09-11 17:00:00,162.76,155.88,352.54,1212.74
2672,2019-09-11 16:00:00,162.76,156.3,356.11,1150.24
2673,2019-09-11 15:00:00,165.24,159.62,317.04,890.88
2674,2019-09-11 14:00:00,165.57,159.71,266.85,781.87
2675,2019-09-11 13:00:00,164.67,159.06,266.85,748.51
2676,2019-09-11 12:00:00,164.38,158.61,266.85,769.86
2677,2019-09-11 11:00:00,164.17,158.58,266.85,745.85
2678,2019-09-11 10:00:00,163.56,157.71,266.85,780.54
2679,2019-09-11 09:00:00,164.94,159.15,266.85,772.53
2680,2019-09-11 08:00:00,166.19,159.55,266.85,885.94
2681,2019-09-11 07:00:00,155.37,145.3,266.85,1343.59
2682,2019-09-11 06:00:00,126.44,109.93,266.85,2202.85
2683,2019-09-11 05:00:00,127.38,104.76,266.75,3016.94
2684,2019-09-11 04:00:00,131.47,108.39,265.87,3068.14
2685,2019-09-11 03:00:00,135.96,115.02,265.68,2781.67
2686,2019-09-11 02:00:00,140.5,125.31,264.9,2011.92
2687,2019-09-11 01:00:00,145.33,129.54,264.59,2088.94
2688,2019-09-11 00:00:00,149.18,133.36,263.82,2086.82
2689,2019-09-10 23:00:00,153.81,146.02,272.11,1059.87
2690,2019-09-10 22:00:00,162.45,153.49,374.79,1679.06
2691,2019-09-10 21:00:00,162.45,154.32,374.79,1523.52
2692,2019-09-10 20:00:00,162.45,154.69,374.79,1454.19
2693,2019-09-10 19:00:00,162.45,154.92,374.79,1411.08
2694,2019-09-10 18:00:00,162.45,155.91,374.79,1225.56
2695,2019-09-10 17:00:00,162.45,155.98,374.79,1212.45
2696,2019-09-10 16:00:00,162.45,155.98,374.79,1212.45
2697,2019-09-10 15:00:00,162.45,155.8,374.79,1246.18
2698,2019-09-10 14:00:00,164.12,158.35,381.66,1101.09
2699,2019-09-10 13:00:00,165.62,159.64,427.9,1279.42
2700,2019-09-10 12:00:00,165.48,159.58,427.9,1262.3
2701,2019-09-10 11:00:00,164.71,158.53,427.9,1322.21
2702,2019-09-10 10:00:00,163.99,157.9,427.9,1302.96
2703,2019-09-10 09:00:00,163.14,157.13,427.9,1285.84
2704,2019-09-10 08:00:00,164.47,158.74,427.9,1225.93
2705,2019-09-10 07:00:00,157.16,147.83,427.9,1996.15
2706,2019-09-10 06:00:00,127.65,111.88,242.56,1912.59
2707,2019-09-10 05:00:00,127.52,106.28,123.84,1315.18
2708,2019-09-10 04:00:00,130.83,109.89,123.38,1291.79
2709,2019-09-10 03:00:00,135.29,117.77,123.38,1080.81
2710,2019-09-10 02:00:00,140.04,126.61,123.38,828.5
2711,2019-09-10 01:00:00,144.95,130.26,123.37,906.15
2712,2019-09-10 00:00:00,149.11,134.47,122.41,896.04
2713,2019-09-09 23:00:00,154.19,147.43,137.42,464.48
2714,2019-09-09 22:00:00,162.27,154.46,357.07,1394.36
2715,2019-09-09 21:00:00,162.27,154.5,359.06,1394.95
2716,2019-09-09 20:00:00,162.27,154.77,357.49,1340.59
2717,2019-09-09 19:00:00,162.27,155.52,357.56,1206.77
2718,2019-09-09 18:00:00,163.09,155.92,358.06,1283.65
2719,2019-09-09 17:00:00,163.68,156.26,359.89,1335.19
2720,2019-09-09 16:00:00,163.68,155.62,363.49,1464.86
2721,2019-09-09 15:00:00,163.68,155.86,363.35,1420.7
2722,2019-09-09 14:00:00,163.68,156.57,361.8,1286.2
2723,2019-09-09 13:00:00,163.05,155.8,360.9,1308.26
2724,2019-09-09 12:00:00,162.33,155.74,361.46,1191.01
2725,2019-09-09 11:00:00,162.07,154.62,361.65,1347.15
2726,2019-09-09 10:00:00,161.11,154.14,361.98,1261.5
2727,2019-09-09 09:00:00,160.64,153.16,362.4,1355.38
2728,2019-09-09 08:00:00,166.04,159.49,411.52,1347.73
2729,2019-09-09 07:00:00,155.57,145.75,418.01,2052.43
2730,2019-09-09 06:00:00,126.21,109.72,241.81,1993.72
2731,2019-09-09 05:00:00,127.01,104.74,123.87,1379.29
2732,2019-09-09 04:00:00,131.04,109.08,123.87,1360.09
2733,2019-09-09 03:00:00,135.24,116.67,122.93,1141.41
2734,2019-09-09 02:00:00,139.65,125.69,122.89,857.77
2735,2019-09-09 01:00:00,144.22,129.4,122.89,910.61
2736,2019-09-09 00:00:00,148.09,132.89,121.93,926.67
2737,2019-09-08 23:00:00,152.48,143.02,121.05,572.57
2738,2019-09-08 22:00:00,161.43,154.05,339.67,1253.38
2739,2019-09-08 21:00:00,162.15,154.09,359.66,1449.43
2740,2019-09-08 20:00:00,162.15,154.53,359.24,1368.7
2741,2019-09-08 19:00:00,162.15,155.1,358.6,1264.07
2742,2019-09-08 18:00:00,163.2,155.07,358.21,1456.12
2743,2019-09-08 17:00:00,163.43,155.16,358.05,1480.54
2744,2019-09-08 16:00:00,163.43,155.37,357.88,1442.26
2745,2019-09-08 15:00:00,162.91,155.37,357.32,1347.1
2746,2019-09-08 14:00:00,162.39,155.37,357.05,1253.25
2747,2019-09-08 13:00:00,163.94,158.07,382.74,1123.34
2748,2019-09-08 12:00:00,165.49,159.38,424.6,1297.15
2749,2019-09-08 11:00:00,165.17,159.17,424.6,1273.8
2750,2019-09-08 10:00:00,164.43,157.96,424.6,1373.58
2751,2019-09-08 09:00:00,163.05,156.39,424.6,1413.92
2752,2019-09-08 08:00:00,164.57,157.81,424.6,1435.15
2753,2019-09-08 07:00:00,160.57,150.72,424.6,2091.15
2754,2019-09-08 06:00:00,126.25,113.15,291.88,1911.81
2755,2019-09-08 05:00:00,124.72,104.9,131.38,1301.98
2756,2019-09-08 04:00:00,128.31,107.57,130.95,1357.95
2757,2019-09-08 03:00:00,132.67,111.39,130.38,1387.24
2758,2019-09-08 02:00:00,136.95,120.85,129.98,1046.34
2759,2019-09-08 01:00:00,141.02,127.03,129.67,907.04
2760,2019-09-08 00:00:00,144.34,130.73,129.0,877.85
2761,2019-09-07 23:00:00,147.41,140.84,128.04,420.61
2762,2019-09-07 22:00:00,156.64,150.45,368.25,1139.73
2763,2019-09-07 21:00:00,157.26,150.55,395.0,1325.22
2764,2019-09-07 20:00:00,157.56,151.35,395.06,1226.66
2765,2019-09-07 19:00:00,158.61,152.5,394.58,1205.44
2766,2019-09-07 18:00:00,158.61,152.5,393.79,1203.03
2767,2019-09-07 17:00:00,158.61,152.5,393.79,1203.03
2768,2019-09-07 16:00:00,158.61,152.5,393.53,1202.23
2769,2019-09-07 15:00:00,158.61,152.5,393.31,1201.56
2770,2019-09-07 14:00:00,158.61,152.5,393.34,1201.65
2771,2019-09-07 13:00:00,158.61,152.5,394.23,1204.37
2772,2019-09-07 12:00:00,157.7,151.68,394.52,1187.51
2773,2019-09-07 11:00:00,157.2,151.22,394.29,1178.93
2774,2019-09-07 10:00:00,156.93,150.43,394.71,1282.81
2775,2019-09-07 09:00:00,156.23,149.48,395.27,1334.04
2776,2019-09-07 08:00:00,160.26,154.69,396.67,1104.73
2777,2019-09-07 07:00:00,163.41,154.86,424.24,1813.63
2778,2019-09-07 06:00:00,129.46,116.94,308.29,1929.9
2779,2019-09-07 05:00:00,126.71,107.4,129.24,1247.81
2780,2019-09-07 04:00:00,130.38,110.2,128.95,1301.11
2781,2019-09-07 03:00:00,134.59,118.46,128.27,1034.5
2782,2019-09-07 02:00:00,138.64,126.0,128.27,810.67
2783,2019-09-07 01:00:00,142.31,129.59,127.73,812.36
2784,2019-09-07 00:00:00,145.47,133.35,127.29,771.38
2785,2019-09-06 23:00:00,148.17,142.92,126.41,331.83
2786,2019-09-06 22:00:00,157.79,151.5,376.73,1184.82
2787,2019-09-06 21:00:00,158.61,152.14,398.81,1290.15
2788,2019-09-06 20:00:00,158.61,152.14,398.04,1287.66
2789,2019-09-06 19:00:00,158.7,153.01,397.77,1131.66
2790,2019-09-06 18:00:00,159.77,153.42,397.43,1261.84
2791,2019-09-06 17:00:00,159.77,153.42,397.82,1263.08
2792,2019-09-06 16:00:00,159.77,153.42,398.08,1263.9
2793,2019-09-06 15:00:00,159.77,153.42,396.7,1259.52
2794,2019-09-06 14:00:00,159.77,153.42,390.37,1239.42
2795,2019-09-06 13:00:00,159.46,153.42,389.73,1176.98
2796,2019-09-06 12:00:00,158.97,153.42,389.61,1081.17
2797,2019-09-06 11:00:00,158.97,152.94,389.37,1173.95
2798,2019-09-06 10:00:00,157.92,151.57,389.64,1237.11
2799,2019-09-06 09:00:00,156.97,150.19,390.08,1322.37
2800,2019-09-06 08:00:00,158.72,152.69,390.38,1177.0
2801,2019-09-06 07:00:00,164.42,156.26,418.51,1707.52
2802,2019-09-06 06:00:00,131.13,117.85,296.74,1970.35
2803,2019-09-06 05:00:00,127.61,107.77,116.39,1154.59
2804,2019-09-06 04:00:00,131.51,111.38,116.18,1169.35
2805,2019-09-06 03:00:00,135.51,118.7,115.48,970.61
2806,2019-09-06 02:00:00,139.57,125.45,115.2,813.31
2807,2019-09-06 01:00:00,142.82,129.35,114.31,769.88
2808,2019-09-06 00:00:00,146.03,133.26,113.83,726.8
2809,2019-09-05 23:00:00,148.94,143.17,112.86,325.6
2810,2019-09-05 22:00:00,158.17,151.74,357.92,1150.71
2811,2019-09-05 21:00:00,158.79,152.32,391.86,1267.67
